"","userId","movieId","rating","timestamp","bin_num"
"1",1,1,4,964982703,"5"
"2",1,3,4,964981247,"5"
"3",1,6,4,964982224,"5"
"4",1,47,5,964983815,"5"
"5",1,50,5,964982931,"5"
"6",1,70,3,964982400,"5"
"7",1,101,5,964980868,"5"
"8",1,110,4,964982176,"5"
"9",1,151,5,964984041,"5"
"10",1,157,5,964984100,"5"
"11",1,163,5,964983650,"5"
"12",1,216,5,964981208,"5"
"13",1,223,3,964980985,"5"
"14",1,231,5,964981179,"5"
"15",1,235,4,964980908,"5"
"16",1,260,5,964981680,"5"
"17",1,296,3,964982967,"5"
"18",1,316,3,964982310,"5"
"19",1,333,5,964981179,"5"
"20",1,349,4,964982563,"5"
"21",1,356,4,964980962,"5"
"22",1,362,5,964982588,"5"
"23",1,367,4,964981710,"5"
"24",1,423,3,964982363,"5"
"25",1,441,4,964980868,"5"
"26",1,457,5,964981909,"5"
"27",1,480,4,964982346,"5"
"28",1,500,3,964981208,"5"
"29",1,527,5,964984002,"5"
"30",1,543,4,964981179,"5"
"31",1,552,4,964982653,"5"
"32",1,553,5,964984153,"5"
"33",1,590,4,964982546,"5"
"34",1,592,4,964982271,"5"
"35",1,593,4,964983793,"5"
"36",1,596,5,964982838,"5"
"37",1,608,5,964982931,"5"
"38",1,648,3,964982563,"5"
"39",1,661,5,964982838,"5"
"40",1,673,3,964981775,"5"
"41",1,733,4,964982400,"5"
"42",1,736,3,964982653,"5"
"43",1,780,3,964984086,"5"
"44",1,804,4,964980499,"5"
"45",1,919,5,964982475,"5"
"46",1,923,5,964981529,"5"
"47",1,940,5,964982176,"5"
"48",1,943,4,964983614,"5"
"49",1,954,5,964983219,"5"
"50",1,1009,3,964981775,"5"
"51",1,1023,5,964982681,"5"
"52",1,1024,5,964982876,"5"
"53",1,1025,5,964982791,"5"
"54",1,1029,5,964982855,"5"
"55",1,1030,3,964982903,"5"
"56",1,1031,5,964982653,"5"
"57",1,1032,5,964982791,"5"
"58",1,1042,4,964981179,"5"
"59",1,1049,5,964982400,"5"
"60",1,1060,4,964980924,"5"
"61",1,1073,5,964981680,"5"
"62",1,1080,5,964981327,"5"
"63",1,1089,5,964982951,"5"
"64",1,1090,4,964984018,"5"
"65",1,1092,5,964983484,"5"
"66",1,1097,5,964981680,"5"
"67",1,1127,4,964982513,"5"
"68",1,1136,5,964981327,"5"
"69",1,1196,5,964981827,"5"
"70",1,1197,5,964981872,"5"
"71",1,1198,5,964981827,"5"
"72",1,1206,5,964983737,"5"
"73",1,1208,4,964983250,"5"
"74",1,1210,5,964980499,"5"
"75",1,1213,5,964982951,"5"
"76",1,1214,4,964981855,"5"
"77",1,1219,2,964983393,"5"
"78",1,1220,5,964981909,"5"
"79",1,1222,5,964981909,"5"
"80",1,1224,5,964984018,"5"
"81",1,1226,5,964983618,"5"
"82",1,1240,5,964983723,"5"
"83",1,1256,5,964981442,"5"
"84",1,1258,3,964983414,"5"
"85",1,1265,4,964983599,"5"
"86",1,1270,5,964983705,"5"
"87",1,1275,5,964982290,"5"
"88",1,1278,5,964983414,"5"
"89",1,1282,5,964982703,"5"
"90",1,1291,5,964981909,"5"
"91",1,1298,5,964984086,"5"
"92",1,1348,4,964983393,"5"
"93",1,1377,3,964982653,"5"
"94",1,1396,3,964983017,"5"
"95",1,1408,3,964982310,"5"
"96",1,1445,3,964984112,"5"
"97",1,1473,4,964980875,"5"
"98",1,1500,4,964980985,"5"
"99",1,1517,5,964981107,"5"
"100",1,1552,4,964982620,"5"
"101",1,1573,5,964982290,"5"
"102",1,1580,3,964981125,"5"
"103",1,1587,5,964982346,"5"
"104",1,1617,5,964982951,"5"
"105",1,1620,4,964983056,"5"
"106",1,1625,5,964983504,"5"
"107",1,1644,3,964983536,"5"
"108",1,1676,3,964982620,"5"
"109",1,1732,5,964981125,"5"
"110",1,1777,4,964981230,"5"
"111",1,1793,4,964981404,"5"
"112",1,1804,5,964983034,"5"
"113",1,1805,4,964983056,"5"
"114",1,1920,4,964981780,"5"
"115",1,1927,5,964981497,"5"
"116",1,1954,5,964982176,"5"
"117",1,1967,4,964981710,"5"
"118",1,2000,4,964982211,"5"
"119",1,2005,5,964981710,"5"
"120",1,2012,4,964984176,"5"
"121",1,2018,5,964980523,"5"
"122",1,2028,4,964981888,"5"
"123",1,2033,5,964982903,"5"
"124",1,2046,4,964982563,"5"
"125",1,2048,5,964982791,"5"
"126",1,2054,4,964981747,"5"
"127",1,2058,5,964982400,"5"
"128",1,2078,5,964982838,"5"
"129",1,2090,5,964982838,"5"
"130",1,2093,3,964981710,"5"
"131",1,2094,5,964982653,"5"
"132",1,2096,4,964982838,"5"
"133",1,2099,4,964982588,"5"
"134",1,2105,4,964981725,"5"
"135",1,2115,5,964982529,"5"
"136",1,2116,5,964982876,"5"
"137",1,2137,5,964982791,"5"
"138",1,2139,5,964982791,"5"
"139",1,2141,5,964982838,"5"
"140",1,2143,4,964981725,"5"
"141",1,2161,5,964981710,"5"
"142",1,2174,4,964981680,"5"
"143",1,2193,4,964981710,"5"
"144",1,2253,2,964981775,"5"
"145",1,2268,4,964982989,"5"
"146",1,2273,4,964982310,"5"
"147",1,2291,5,964983664,"5"
"148",1,2329,5,964983263,"5"
"149",1,2338,2,964983546,"5"
"150",1,2353,5,964983861,"5"
"151",1,2366,4,964982462,"5"
"152",1,2387,5,964983123,"5"
"153",1,2389,2,964983094,"5"
"154",1,2395,5,964981093,"5"
"155",1,2406,4,964982310,"5"
"156",1,2414,3,964982513,"5"
"157",1,2427,5,964982242,"5"
"158",1,2450,4,964982620,"5"
"159",1,2459,5,964983414,"5"
"160",1,2470,5,964982588,"5"
